filename,ca_thtrA_amplitude,ca_thtrA_amplitude_err,ca_thtrA_mean,ca_thtrA_mean_err,ca_thtrA_stddev,ca_thtrA_stddev_err,ca_thtrA_chisquare,ca_thtrA_ndf,ca_thtrA_entries,cg_thtrG_amplitude,cg_thtrG_amplitude_err,cg_thtrG_mean,cg_thtrG_mean_err,cg_thtrG_stddev,cg_thtrG_stddev_err,cg_thtrG_chisquare,cg_thtrG_ndf,cg_thtrG_entries,PID,momentum,pseudorapidity,eta
out_321_23.5_3.root,374.57998828463735,15.91249517140485,223.2096079426062,0.015898759305550778,0.47445595671274077,0.012392301203021316,6.048566535018761,7.0,897.0,96.70824486208623,4.146509284364536,32.82930588414174,0.024971171953073718,0.7056934683475584,0.018392351757401337,33.24926226118173,29.0,897.0,321,23.5,3,1.8
out_321_13.5_17.root,296.0242267075951,11.962993675650656,221.29044448798052,0.02059529657186732,0.6282024149929482,0.014892585354979282,2.7894128547879307,7.0,935.0,1.3343896993666877,19.86626108148766,38.30346953627921,3.7844054541234824,0.2587612844921527,1.322047555380046,2.518769940025791e-09,0.0,935.0,321,13.5,17,3.2
out_211_7.0_18.root,267.6029960689452,11.634470266190073,223.34354684537317,0.022958773144121352,0.6891675040766498,0.01959685729179228,18.4316394885054,11.0,945.0,135.88002169129635,5.724064354267897,33.57235845244057,0.018487970467457423,0.5305829495778612,0.0138275294976139,25.33343098666898,19.0,945.0,211,7.0,18,3.3
out_211_10.5_5.root,397.9074285491189,15.881276188218369,223.78341043136817,0.01567379800550315,0.47436307616825596,0.010983725107296394,5.712898777179454,7.0,952.0,138.87846110886773,5.798643798743349,36.735038466129765,0.01768428894411819,0.5321554272173368,0.013738117196986699,20.783687199793828,22.0,952.0,211,10.5,5,2.0
out_211_4.5_1.root,215.88377721136274,10.439337533896278,222.00068289955612,0.026222613377206834,0.731899457990263,0.02407214826893339,48.065721646365986,22.0,845.0,1.0080292934113741,0.45121517079061674,37.10618209398329,114.93838066808253,35.97241965845558,33.84660878562794,0.0002591667165690507,6.0,845.0,211,4.5,1,1.6
out_211_8.0_10.root,322.7136059054269,13.363140732879804,223.53569842726895,0.01922941338353839,0.5865658515529614,0.015113639817612046,7.179745762578907,9.0,956.0,202.92011106394878,8.367169476122315,34.84941909591024,0.012086886907287072,0.36927446233138034,0.009342848628837691,9.125471134468452,15.0,956.0,211,8.0,10,2.5
out_2212_31.0_1.root,327.01092919877755,14.353734794527538,222.14057708956574,0.017505019774231884,0.4927344864789433,0.01297402922433194,8.45815878115447,8.0,816.0,1.4106653925732537,6.567401657774897,10.323304495939276,450.2964175446777,36.83584505102153,32.810536301110474,0.3986675219716964,1.0,816.0,2212,31.0,1,1.6
out_321_50.0_17.root,314.0482270862824,13.075333744905583,224.01217327579494,0.019800391157239448,0.5980196581602878,0.01555711521646197,6.778524584575674,7.0,949.0,204.3688095841169,8.582036469916169,37.69110579130419,0.011946136691207034,0.3637929900973508,0.009592418268313613,7.441843192262766,11.0,949.0,321,50.0,17,3.2
out_211_24.5_3.root,383.761982065063,16.182652481966837,224.0838366040278,0.015603550200218632,0.46824553575082534,0.012105058804513014,3.0851051179801017,5.0,904.0,96.30680470140614,4.156917926295689,38.599895819852414,0.024830684851736635,0.7281986428809761,0.019956317927581624,20.951443966462907,23.0,904.0,211,24.5,3,1.8
out_2212_28.0_8.root,336.19087488684073,14.065458491416118,221.73206206390975,0.018285419461764287,0.5510931677098291,0.014394874730067064,6.727112285981869,5.0,935.0,1.0055923090466863,0.48146396825024695,35.42358708586904,132.2540524973924,33.76500364146811,18.138767310625266,5.748546818568966e-05,3.0,935.0,2212,28.0,8,2.3
out_321_31.0_11.root,351.01303865059987,14.455211333192475,223.65288805657718,0.01765946923468363,0.5401840100372136,0.013748479005393055,3.6344916045773585,5.0,955.0,255.13280483561311,10.915837694560494,35.56650357166312,0.009681042109154048,0.29326421863769925,0.008231171663100445,14.847654754200844,12.0,955.0,321,31.0,11,2.6
out_321_30.0_17.root,325.28003802731905,13.33999840739667,223.65853065405489,0.018886840964791627,0.5799539667563814,0.01450636419413781,5.2436769500078055,7.0,951.0,196.27736277054464,8.086439663588886,35.27410496919293,0.012494525450437145,0.37652340863610656,0.009396648776902466,16.043248296929878,11.0,951.0,321,30.0,17,3.2
out_211_27.0_8.root,371.2122686136159,14.873046795426271,224.10716450723484,0.01663891830632169,0.5069447679477176,0.011900199880449436,5.053778416005478,6.0,948.0,214.80488040916686,8.699920617293728,38.671422416051364,0.011418474189241749,0.3470606117812245,0.008363558835514179,10.406364813518946,12.0,948.0,211,27.0,8,2.3
out_211_8.0_17.root,280.72605805920904,11.823668660718074,223.55107977274986,0.02169080678403788,0.6600238092962014,0.017429862800314888,14.17529139028899,10.0,944.0,188.7731973198638,8.385607270116614,34.804002363825155,0.012764732143119956,0.3837563529829862,0.011346040687129577,29.142483613849727,16.0,944.0,211,8.0,17,3.2
out_211_27.0_16.root,332.2616320949614,13.669644485211995,224.16068983998355,0.018539697037919817,0.5706335321358289,0.014454341378769109,4.546730004487136,6.0,955.0,216.33660744686537,8.632406045790674,38.60527603830214,0.011331627612379895,0.34139971602546126,0.007726987456131262,23.34951354988233,20.0,955.0,211,27.0,16,3.1
out_211_14.5_18.root,296.72880191506596,11.970515226394886,223.98103492567458,0.02110787549115905,0.6316212103980335,0.015081615364508083,12.903239877144308,10.0,952.0,147.93986139371498,6.679827614630232,37.838314793355664,0.015697801023762798,0.4443526282477299,0.012854992218670563,14.70461544326494,17.0,952.0,211,14.5,18,3.3
out_321_34.0_7.root,379.49858754906575,15.65456492692724,223.70904885736823,0.016321985517839182,0.5041957332877909,0.013001235548157408,3.0550710098912255,4.0,962.0,188.39241110436748,7.950453172544842,36.213427774607084,0.013144507820748252,0.39740340297685744,0.010649132598154837,18.825766026151225,13.0,962.0,321,34.0,7,2.2
out_321_26.0_19.root,253.39783746973805,10.257542650348379,223.49859292534114,0.025329838536367215,0.7408807199050714,0.01783511507485097,14.100609316774813,9.0,955.0,57.092583276117544,3.0229769197522462,33.18619647207983,0.03556853914822102,0.8812358607715503,0.03106408968007146,27.0396518423959,29.0,955.0,321,26.0,19,3.4
out_2212_55.0_4.root,432.9350405911941,17.001049272793175,223.524785017267,0.01438631520390803,0.44727574437300127,0.010154264147466036,4.477269778981304,4.0,975.0,128.6259464790834,5.263294260852326,35.13138541136238,0.019282361068697216,0.5930835210757387,0.014934837313095528,12.20912694253855,22.0,975.0,2212,55.0,4,1.9
out_211_22.0_5.root,409.882074212882,17.09632735764645,224.0634364189422,0.015436294605855395,0.4602566761506748,0.012020620919636987,12.251285543013601,7.0,958.0,140.39994298362248,6.0440424026347515,38.57554468121838,0.017293114060057638,0.5248498332252562,0.014581951999325493,24.494315949718313,21.0,958.0,211,22.0,5,2.0
out_321_19.0_6.root,361.9204081060231,14.890108272302426,222.668833500856,0.017019690364397915,0.5221566712623087,0.01325064216323285,4.000438861957347,5.0,951.0,14.109678175153087,3.4402952221810357,30.116935379176187,0.13581757889332846,0.16968075846984385,0.08406685827856808,10.93588187614021,7.0,951.0,321,19.0,6,2.1
out_211_50.0_8.root,358.2604249501859,14.609509998997948,224.15831111071546,0.017057885684377494,0.5201329882037463,0.012682421534418453,12.932471781244653,5.0,947.0,225.64716710044056,9.513055650846107,38.91309568050445,0.01086010965531309,0.328867512224434,0.00874900372787954,12.175116033149704,10.0,947.0,211,50.0,8,2.3
out_2212_30.0_17.root,301.48766491195835,13.344518955868725,222.07201044960289,0.020012826281564703,0.6033164698567726,0.017767931515643653,15.326057543444623,8.0,927.0,1.3264558253018164,19.747106479366245,31.9065544325025,3.7979384168524826,0.2573700510636855,1.284187516771298,1.6890938630396454e-09,0.0,927.0,2212,30.0,17,3.2
out_211_17.0_7.root,380.0593105794043,15.79969277610207,224.01617069496442,0.01612677501006358,0.4927310390304922,0.012688183964494337,11.166632285457284,9.0,950.0,172.4682792362468,7.7349047603827055,38.12726385569063,0.013623668178780048,0.3967128375782187,0.011540190456088395,21.542998030722103,18.0,950.0,211,17.0,7,2.2
out_2212_27.0_4.root,419.6319348178782,16.737747971424756,221.5058526414603,0.014863510004918269,0.46033074309687383,0.010965326685062143,2.112928896059422,5.0,970.0,1.0081247747583084,0.937633149159145,36.14964001159956,206.90141149518712,38.9782671887952,23.977430754463843,3.9425564830666325e-05,0.0,970.0,2212,27.0,4,1.9
out_2212_46.0_10.root,346.57660108263906,14.24808417057902,223.26963736997394,0.017605238206888064,0.5381433960430412,0.013408541000484553,9.009533984993706,7.0,944.0,206.4038050323785,8.41853392401015,34.44938178020414,0.01256591696908777,0.34117352758797403,0.007909831083441454,43.22042372776449,13.0,944.0,2212,46.0,10,2.5
out_321_27.5_8.root,350.51387422361836,14.090660815209935,223.49221154994157,0.01759055769308998,0.5415345116661007,0.012899724669808543,0.5146233986924555,5.0,952.0,227.27873763683854,9.018792210216638,34.6444780187025,0.011106046688428064,0.32539891472226357,0.00725149955769544,21.141302318271862,11.0,952.0,321,27.5,8,2.3
out_211_6.5_16.root,274.1000878806354,11.564603687833284,223.1678593984949,0.022141882618299993,0.6555437429712558,0.016996680326618385,35.31559237825334,20.0,936.0,162.44998561214314,7.0231208000451995,32.417788553310906,0.014771713168101714,0.4331309709658529,0.011961495846031345,20.28156482627057,14.0,936.0,211,6.5,16,3.1
out_2212_28.0_3.root,356.00684953428816,14.985444011090868,221.7003323755215,0.016617827939413445,0.4849083028780401,0.012057675313589505,5.642915277797357,8.0,871.0,1.4989260203411336,16.765532237333968,37.0,5.846299633068398,7.446756074831993,54.64769585961174,1.4291142301211677e-13,0.0,871.0,2212,28.0,3,1.8
out_211_17.0_6.root,375.20132959310604,15.307229458971776,223.99092925806517,0.01651608235698902,0.5067653210832903,0.012702340218060493,6.7305383058422805,6.0,959.0,152.5347086651915,6.747941060576898,38.064130620111186,0.015263981353279698,0.4261521264741346,0.011569847753569173,25.600931628526315,20.0,959.0,211,17.0,6,2.1
out_321_17.0_19.root,246.77003737604892,10.246307311426694,222.44925644149055,0.024619544792867577,0.7461588372370334,0.018949428192372275,11.135050008245134,10.0,934.0,1.334390549903589,19.86627119446919,31.903469407564334,3.784416651851201,0.25876115741219013,1.32205260945698,2.516391846203678e-09,0.0,934.0,321,17.0,19,3.4
out_211_60.0_8.root,370.7471026400448,15.080453013630384,224.15863173307173,0.016690429600096778,0.513078623181017,0.012706072652160338,1.8241942237309252,4.0,955.0,225.05978053863132,9.015709048284412,38.96025771689027,0.01093051383699648,0.3353051965082887,0.007876706714478515,6.476930721369667,9.0,955.0,211,60.0,8,2.3
out_2212_40.0_16.root,314.62251979110374,13.51555593264154,222.99627310306767,0.01927469744079016,0.5740938994512245,0.015662602119956626,9.638299504642424,6.0,915.0,20.268445106779307,2.9737828205428034,33.903741846213386,0.03992530024490525,0.4020343210271,0.04378761064704015,21.916965665730043,14.0,915.0,2212,40.0,16,3.1
out_211_6.5_7.root,312.55464888747656,13.8425771953911,223.16190195764153,0.019524873838097038,0.5911197181367377,0.017711372479243648,16.460358273317336,7.0,942.0,153.6790190169313,6.639563287841437,32.51851829248192,0.015783169690944295,0.47536481943039416,0.013315285179103659,20.033673382933426,19.0,942.0,211,6.5,7,2.2
out_211_21.0_12.root,350.3254911418145,14.735092505465843,224.0968821483824,0.01780099412991152,0.535297312671794,0.01421560000266292,12.940096531101519,8.0,953.0,236.88280284138608,10.381806769684188,38.392202187387916,0.009968303417432987,0.28542077511033237,0.0078011648305473524,26.91403203535739,17.0,953.0,211,21.0,12,2.7
out_211_42.0_17.root,311.7232595275603,12.361396124180173,224.19318392397292,0.020527434350904157,0.6086510497098889,0.01392173828318266,8.015319394343086,6.0,959.0,198.2274258054586,7.973157773030094,38.84871678143449,0.012470455041735927,0.3808774503612305,0.00903919340193754,11.929941347082588,14.0,959.0,211,42.0,17,3.2
out_211_16.5_9.root,355.2007076444638,14.742587147316417,224.02253955111107,0.017383961084946026,0.5264166572654861,0.013489903781896129,14.650421334459129,8.0,952.0,218.11360771461247,9.092539190312884,38.09212513295173,0.01128440778744208,0.3229644949439304,0.007946958629292011,30.150483473334102,15.0,952.0,211,16.5,9,2.4
out_211_16.5_11.root,348.0090705167605,15.038796168611865,224.02412449043106,0.017581959129007788,0.5329771227232001,0.015012716181365682,16.173502241566045,7.0,946.0,238.57264717652015,10.12688795794793,38.050535679020655,0.009934768975148205,0.29257537494440494,0.007561932162093943,5.695087923879658,8.0,946.0,211,16.5,11,2.6
out_321_32.0_5.root,411.7421765268289,17.346703291028316,223.6262640263099,0.01509518125889373,0.4625368574403218,0.012602464329882351,8.112053467656636,5.0,962.0,148.93696784335668,6.214146618493426,35.8853646248567,0.016537204221606334,0.5013385494395665,0.013158302541111944,16.449032006565425,19.0,962.0,321,32.0,5,2.0
out_211_17.5_6.root,367.38450042175583,15.469393175825335,224.01645054209,0.016886252887095585,0.5127309049704349,0.01370548833308774,15.648638518541912,7.0,960.0,142.86662234645794,6.289132110670149,38.143862682918176,0.01610908757363934,0.4584530829447389,0.012435500393410015,25.96261522697701,23.0,960.0,211,17.5,6,2.1
out_2212_29.0_8.root,351.73292864953606,14.688369770143757,221.9228662311541,0.017350689599421053,0.5289428378050172,0.013713395747168955,7.319218001392323,8.0,940.0,1.2899900080203823,19.211916845163508,34.92425457565822,3.4307042768189078,0.2465610015689732,1.3282543092009258,3.6258619547199914e-07,0.0,940.0,2212,29.0,8,2.3
out_321_60.0_13.root,361.6928951460907,14.469033829165033,224.0529871085474,0.0175568732908038,0.5311731970547703,0.012589842366098947,7.824594308629812,7.0,971.0,249.7869808633208,10.172020176881901,38.0811327332593,0.009904467432078972,0.3050919909044128,0.007569592074377407,6.104183432263471,9.0,971.0,321,60.0,13,2.8
out_211_4.5_3.root,260.1568721422341,11.751596890543258,221.9977655354067,0.022537360699624993,0.6409647724575179,0.01861995310752451,22.030388381084204,14.0,877.0,1.334382777974499,19.866138849320002,30.503473550076308,3.7845047597342116,0.2587582467873986,1.322019604437839,2.500970109349416e-09,0.0,877.0,211,4.5,3,1.8
out_321_23.0_10.root,352.72975704978194,15.085915094272078,223.1665221432876,0.01741722243989031,0.5333026977014098,0.014826688891095952,10.130843162384803,6.0,953.0,212.20947429211623,8.895092536777142,32.52409658049254,0.011536771988349641,0.34658372139973465,0.008996213638778838,19.296461948085888,17.0,953.0,321,23.0,10,2.5
out_321_20.0_11.root,348.7191620800846,14.66010536375378,222.86729688253087,0.017439742681232967,0.5303668412123955,0.01394825861590937,8.929694860828356,5.0,936.0,196.788570016387,10.1564073351774,30.17774433337699,0.035948451634232124,0.3076374176140505,0.019224269479280853,11.320820900460076,10.0,936.0,321,20.0,11,2.6
out_2212_46.0_9.root,355.15009378795776,14.75323306281875,223.23425941205076,0.01715965928899119,0.5231352425660808,0.013359288421186444,4.562906021684856,6.0,936.0,213.19965054052898,9.195433105456374,33.40369419185161,0.011733627493580217,0.34430921244916046,0.009959037574170826,17.972959714449352,11.0,936.0,2212,46.0,9,2.4
out_321_13.5_16.root,306.1879806150366,12.622226606443213,221.2572302036154,0.019898096395941464,0.6015758529305755,0.014961274609366915,10.692016845170754,9.0,934.0,1.334385195822736,19.86618599712363,32.90347181752429,3.7844488728790893,0.258759761490203,1.3220279003254216,2.5113128006590613e-09,0.0,934.0,321,13.5,16,3.1
out_321_34.0_14.root,328.5667385507621,13.59425118043355,223.72641338181714,0.01882167103676549,0.5771486380371916,0.014951721140240903,5.051264662513635,7.0,955.0,234.58469910487355,9.469964573119329,36.176744834573654,0.010471544588050179,0.31972143962844113,0.007619180300372924,10.123289977019528,11.0,955.0,321,34.0,14,2.9
out_211_38.0_8.root,372.5585053798769,15.32192408741931,224.16218056718697,0.0165116976014352,0.5060757477362725,0.012802423803974311,3.169022508008311,4.0,949.0,214.67073293589067,8.739057048618088,38.83019430976864,0.011361219124365359,0.34545489310220806,0.008357460091673402,10.785545913700146,11.0,949.0,211,38.0,8,2.3
out_211_13.0_11.root,343.50090854909473,13.643022505975251,223.95182221482176,0.017991288650999967,0.5494812786205013,0.01255202785317,13.87433774669066,7.0,960.0,257.41231493987965,10.543806193385112,37.481064610168005,0.009570084476350662,0.29113290356218624,0.007267776886518584,8.42204290737618,8.0,960.0,211,13.0,11,2.6
out_211_14.5_16.root,315.57796662005103,12.751450664003386,223.98227692070512,0.019433520470617548,0.5919803013735948,0.014121524698413435,13.714325471297483,8.0,950.0,191.18160585188312,8.446466104199441,37.78265625720061,0.012238284977672598,0.35270359732132,0.009845928328407277,6.369878580154445,9.0,950.0,211,14.5,16,3.1
out_211_48.0_16.root,302.29182339042165,12.434686919623367,224.17136792829746,0.020446318202538085,0.6283607980389369,0.015977066630786463,3.9868754581519763,6.0,956.0,213.55402132831858,8.94175622728349,38.854177688204814,0.011539970512906008,0.35341465635445946,0.009344094008716247,8.302411446087211,12.0,956.0,211,48.0,16,3.1
out_211_34.0_17.root,311.2049581163607,12.844040491497147,224.1714687285568,0.019586108931890504,0.595614023338745,0.014934637109681737,9.83454553478652,7.0,939.0,210.19657294668568,8.434440059327237,38.757310240001814,0.011651897767192589,0.3468560200560538,0.007913090550158375,20.573990619427448,10.0,939.0,211,34.0,17,3.2
out_211_25.5_5.root,414.57435149603384,17.577869418446184,224.0887861893085,0.014943372839806726,0.4607612798120797,0.012675060526209925,7.4625573144023996,4.0,965.0,149.81487505680565,6.161256034040475,38.67211812835912,0.01641170603538846,0.5015103101450735,0.01263479758213712,17.66692673283467,17.0,965.0,211,25.5,5,2.0
out_211_46.0_2.root,376.85111054559354,15.575276401867951,224.14823211740494,0.016004651411685767,0.47466923512496645,0.011564334682898442,3.2530372665156357,6.0,900.0,83.64487397059143,3.620905312167851,39.03510501238122,0.028357608085488463,0.8281797441234484,0.022455325044851482,20.579561004752804,28.0,900.0,211,46.0,2,1.7
out_321_27.5_3.root,386.53464996351005,16.620197094455918,223.4451822797317,0.015397430210754974,0.4577050414135567,0.012292989777562213,7.060502076816615,6.0,894.0,93.80184880705397,4.02746187894411,34.679545137953276,0.025765142446626303,0.7383256862871873,0.02024948904355378,26.24929934959535,22.0,894.0,321,27.5,3,1.8
out_211_22.5_6.root,382.63223052091024,15.240131977522765,224.07833437682976,0.016253640125394504,0.5031786101371101,0.011810286835057027,5.780116726383779,6.0,971.0,171.95853998751016,7.097470690975482,38.45960391005767,0.014366328240647883,0.4343650163843345,0.011103850163836693,26.348517973523936,18.0,971.0,211,22.5,6,2.1
out_321_46.0_15.root,329.49205482333673,13.022710812041463,223.93705127580736,0.018694523550796368,0.5739512547744452,0.012967596461072761,2.15774992536076,6.0,950.0,215.52550595546555,9.094870214135673,37.47343315325806,0.011382774952487826,0.3442156931789057,0.009255905938926057,13.315024261814948,9.0,950.0,321,46.0,15,3.0
out_321_20.0_1.root,346.0052623234383,14.4486383719337,222.79798244020674,0.016934689165421835,0.4945520851160602,0.011890598522373175,5.157693516081607,7.0,863.0,63.50654711846566,3.508894800676878,30.446804568483298,0.13912788895060382,0.996493590641797,0.08516359324769263,19.330607738227723,21.0,863.0,321,20.0,1,1.6
out_211_25.0_16.root,326.855162012724,13.37221758357833,224.1547431069262,0.0189805369886117,0.5850602991046042,0.014787080608987369,2.8351194246183673,6.0,961.0,212.05204302025166,8.838354031786647,38.56970891948713,0.011513779603013537,0.35104166753990124,0.009081826743705251,18.26032564689418,16.0,961.0,211,25.0,16,3.1
out_321_34.0_10.root,371.34259737364584,15.27107224444001,223.70628193473212,0.016566209898540487,0.5091314866733332,0.012841150778585636,4.142888984645738,6.0,952.0,232.8826355814734,9.510613418595128,36.180442055734545,0.010647620507376755,0.32156067682808015,0.0079016452538819,6.448403900067097,11.0,952.0,321,34.0,10,2.5
out_211_20.0_19.root,272.20332729521084,11.244686777352335,224.1495756453608,0.022558298196959453,0.6838269122434302,0.017237747682152138,10.86492443627953,10.0,945.0,61.898147406424705,3.1605130425150594,37.080532686105045,0.03688537867407193,0.9314219316457488,0.03340870845648719,50.71020844558518,34.0,945.0,211,20.0,19,3.4
out_321_55.0_19.root,276.64808956995984,11.05082807130945,224.1368055518564,0.022378493861260288,0.6912590257427967,0.016262765916984112,7.345987191053441,8.0,966.0,77.58104224121338,3.47749901359958,36.70448638992241,0.03200188605747904,0.8796582658549297,0.02586988010426461,48.42727851795621,27.0,966.0,321,55.0,19,3.4
out_2212_48.0_17.root,308.0968348556822,12.32604452212037,223.37554496122965,0.020335511354839162,0.5992907961039753,0.013752779056736664,8.965618815616441,6.0,934.0,181.02574500780696,7.531777294469258,34.263431583908705,0.013324739236938353,0.3910012801894536,0.009836629735653968,35.56784743127856,13.0,934.0,2212,48.0,17,3.2
out_321_29.5_9.root,364.08012633356475,15.06121698729211,223.54449161307434,0.017200363191865214,0.5171550468992759,0.013345454669045909,5.992916228183452,5.0,949.0,221.31764761299002,9.10381951757415,35.24540602841828,0.011074473768805002,0.3352143751896358,0.008330166346537937,13.214142030176134,14.0,949.0,321,29.5,9,2.4
out_321_28.0_3.root,366.45662659363796,15.245037718084651,223.48977507662423,0.016488314354446,0.4946367654422006,0.01251971316830286,0.9592033301883904,4.0,909.0,104.67262334178653,4.253152270617859,34.784272091309184,0.023218076166467372,0.6654170711045161,0.015051812378633012,31.512937957122567,25.0,909.0,321,28.0,3,1.8
out_211_10.5_17.root,289.7709124553431,12.212520091409907,223.79236816950043,0.021060958178436957,0.6355371412449213,0.016730009144357072,10.70428414899611,10.0,934.0,194.73771420809572,7.939249115114647,36.595056168938704,0.0124883470969526,0.3718955999906025,0.008811351338651269,19.380811062279886,18.0,934.0,211,10.5,17,3.2
out_2212_36.0_15.root,312.12456102350103,13.623163725068034,222.70354406057365,0.019659627274828482,0.5821945335724997,0.016540452376166748,18.9837674996932,8.0,930.0,1.1196972438886879,1.186622761157532,25.076507840998136,71.84305622015363,25.1429381305882,14.913997366696297,0.4624578366559871,9.0,930.0,2212,36.0,15,3.0
out_211_12.0_18.root,267.80164140450603,11.360310067512692,223.90476891214698,0.0226068923969172,0.6793441041126618,0.018030368057075752,14.959906913602303,13.0,927.0,152.32647080949178,6.721340830878801,37.262895212218226,0.015418363007481324,0.45117807983722413,0.01268622825136273,16.796698683913398,20.0,927.0,211,12.0,18,3.3
out_2212_42.0_12.root,330.6748015659688,13.801319983497558,223.08586956358135,0.018471094681090126,0.5620274860684272,0.014532903352798943,7.290569760453506,7.0,939.0,99.41052637972491,6.762008771570297,34.13255143062305,0.020298573475963883,0.34623899756638216,0.017333995381707656,46.30583634445633,11.0,939.0,2212,42.0,12,2.7
out_211_6.5_8.root,321.4536360473911,13.616054027430263,223.12101112728843,0.018901665945194476,0.5754803209819445,0.015396496963661244,7.613303563761969,9.0,935.0,174.5117080350747,7.209412453808185,32.53559447402124,0.013705376100216726,0.40582432165699855,0.00977556652413708,30.410686246189105,18.0,935.0,211,6.5,8,2.3
out_2212_25.0_1.root,324.3386721890634,14.613079385470288,221.0090348773065,0.017871267129657288,0.4881194057155504,0.013542992734112164,19.33041323743613,9.0,813.0,1.498926005151528,16.7655320674597,46.300000000000004,0.3490328226833456,0.44458245779495803,3.2625488705325276,1.4291276966583977e-13,0.0,813.0,2212,25.0,1,1.6
out_321_27.5_9.root,346.82490206511204,14.803002895251074,223.44533240028997,0.017698498121771628,0.542538230331199,0.015004884791487094,8.814761289335339,5.0,952.0,214.74916393383063,8.694448539453264,34.61688365014678,0.011343392493541335,0.34493817143700944,0.008181168674637779,15.64024576493285,15.0,952.0,321,27.5,9,2.4
out_211_27.0_11.root,336.11027280939794,13.839720033427179,224.14551019367232,0.01847655500781764,0.5605815185107799,0.014207758625117306,6.731738494909206,5.0,951.0,261.37192767459936,11.036730262729119,38.648630245815205,0.00931903389085215,0.28374990706736847,0.007547403327262531,16.503987778237065,19.0,951.0,211,27.0,11,2.6
out_211_29.0_16.root,306.45165910105834,12.414440040932318,224.16663657485316,0.02015021148411745,0.6209127990407501,0.015164235246253266,2.286418671094107,6.0,956.0,229.10944942893363,9.474017566088696,38.6682485901555,0.010614766381730572,0.319677184555718,0.007982147344213764,20.23221226090303,17.0,956.0,211,29.0,16,3.1
out_211_36.0_11.root,360.5909363340835,14.456731305367569,224.12966064323703,0.017181234757246755,0.5276919278697235,0.012592060933693583,3.7795081817467713,5.0,957.0,266.80639665771486,10.572245890884588,38.798136770690824,0.009209164086158496,0.28279851278936236,0.006416038408217278,4.495653099891951,9.0,957.0,211,36.0,11,2.6
out_2212_38.0_6.root,362.423633172252,15.111862590431379,222.81787062379686,0.016899666922245798,0.5158349906030318,0.01339212471993484,4.8897499089366505,5.0,942.0,121.67560651065476,5.894693390696357,32.61977719100129,0.021168713763545895,0.4573479270520398,0.01390088517181079,61.17327808974842,15.0,942.0,2212,38.0,6,2.1
out_211_34.0_2.root,381.05906840885666,15.571307338368692,224.13725842289736,0.01580577011763964,0.474986281204992,0.011346256856315518,1.7436221337797695,5.0,909.0,88.75474134889637,3.8265135516782123,38.867881522090435,0.027322187135714476,0.7893336788408857,0.021506390412721843,29.429708328709726,25.0,909.0,211,34.0,2,1.7
out_211_11.0_3.root,336.7213072889214,14.370282313210975,223.80212997202992,0.017615352134403857,0.5040778197234048,0.012810819048550443,14.083268679265688,10.0,865.0,95.59330101469767,4.133775885976642,36.91067466684865,0.024374498194252376,0.7036214580893635,0.018527920314128254,21.534357307442377,24.0,865.0,211,11.0,3,1.8
out_211_6.0_12.root,308.42322424440914,12.6335171437194,222.96678624490985,0.020025043761088726,0.6045411663829952,0.014910554794243691,9.229823842848191,8.0,944.0,170.49239936740938,6.99350380186525,31.251202605635218,0.014366402515767212,0.43216126135200605,0.010741198888183978,8.17122827638339,13.0,944.0,211,6.0,12,2.7
out_211_55.0_2.root,403.550233670956,16.65769027657039,224.13724095856483,0.014987283031109841,0.4524111364415629,0.011201833205109146,1.7695212463878107,5.0,917.0,87.25828998070106,3.6168398431862103,39.03757849202526,0.02820817727897582,0.8239275221787289,0.020611319180704912,15.410792399041085,26.0,917.0,211,55.0,2,1.7
out_2212_40.0_7.root,378.51609400035204,15.605282837402294,222.9316171434195,0.016287772106128747,0.4938293638967947,0.012581435803059704,2.0879227067206156,4.0,938.0,151.64081212214307,6.2981529426017735,32.827172772596704,0.016524913882489056,0.453458102527109,0.010845650526772166,40.86329527130779,16.0,938.0,2212,40.0,7,2.2
out_211_16.0_16.root,307.43195820583685,12.54643337502354,223.9865571248489,0.020020316219788406,0.6125725844916572,0.015085200753036487,10.86131426727474,9.0,955.0,186.35144238655323,8.26292327447666,37.99028772925418,0.012547742737210463,0.35598819669082726,0.010075159260031441,7.8085783341463095,10.0,955.0,211,16.0,16,3.1
out_2212_27.0_16.root,300.1108132989775,12.965238279861762,221.54498035972856,0.020086097371806808,0.600143814576171,0.016539041315539293,13.027201552022053,7.0,916.0,1.327659337321731,19.765259492553138,35.10607479471641,3.7955887489137483,0.25759593373087625,1.2897473759409956,1.8626642218118056e-09,0.0,916.0,2212,27.0,16,3.1
out_211_18.5_12.root,334.6144595002284,14.106478004979307,224.05876011954777,0.018454230519507224,0.5541065473620588,0.014672234927873284,16.465757424415564,9.0,946.0,228.08834691835082,9.949896681369024,38.242782083830264,0.010079967952193384,0.2871312597317327,0.007543520779703411,15.466670649845515,16.0,946.0,211,18.5,12,2.7
out_321_34.0_8.root,386.86379596476985,15.170420064324258,223.7085995997965,0.01596200994309863,0.4843126924015032,0.010535363996870772,5.6813942169600455,6.0,945.0,218.507139626073,9.120475044882568,36.201943972198336,0.011270221835255126,0.3373500277113494,0.008764510597749547,11.334677781536977,11.0,945.0,321,34.0,8,2.3
